Parajwoki	UG
Parabongo Forest Reserve	UG
Parabongo	UG
Parabong	UG
Parabongo	UG
Paraa	UG
Papa	UG
Paonyeme Central Forest Reserve	UG
Panyimur	UG
Panyigoro	UG
Panyango	UG
Panyangara	UG
Panona	UG
Pangeth	UG
Pangero	UG
Pangere	UG
Pangere	UG
Panduru	UG
Pendero	UG
Panaka Rock	UG
Amwa	UG
Pamvara	UG
Pamot	UG
Pamora	UG
Paminya	UG
Pamach	UG
Polowang	UG
Paloga	UG
Pallisa County	UG
Pallisa	UG
Pallama	UG
Palisa	UG
Palatau	UG
Palatau	UG
Palango	UG
Palalango	UG
Palabek	UG
Pakwiyo	UG
Pakwinyo	UG
Pakwi	UG
Pakwach East	UG
Pakwach	UG
Pakuen	UG
Pakuba	UG
Pakhat	UG
Pakelle	UG
Pakanyi	UG
Pakadha	UG
Pajwenda	UG
Pajulu	UG
Pajulu	UG
Pajule	UG
Pajule	UG
Pajok	UG
Pajimu Central Forest Reserve	UG
Pajimu	UG
Paimol Forest Reserve	UG
Paimol	UG
Paila	UG
Paidha	UG
Paicing	UG
Paicho	UG
Pagwata	UG
Pager	UG
Pagengo	UG
Pagei	UG
Pagak	UG
Padwot	UG
Padwot	UG
Padombo	UG
Padibe	UG
Padibe	UG
Pader Palwo	UG
Pachwa	UG
Lake Pachoto	UG
Pachara	UG
Pacego	UG
Pabone	UG
Pabo	UG
Ozo	UG
Oyuru	UG
Oyu	UG
Oytino	UG
Oyomai	UG
Oyii	UG
Oyiena	UG
Oyeyu	UG
Oywelomon	UG
Mugul	UG
Oyam County	UG
Oyama	UG
Oyalakwe	UG
Oya	UG
Oya	UG
Oyo	UG
Owope	UG
Owolo	UG
Owinyi	UG
Owiny	UG
Owerai	UG
Nalubaale Hydroelectric Power Station	UG
Oweko	UG
Lake Owapet	UG
Owaffa	UG
Owafa	UG
Ovujo	UG
Ovisoni	UG
Ova	UG
Outer Rock	UG
Ousuko	UG
Oukoto	UG
Otzi White Rhino Sanctuary Forest Reserve	UG
Otzi	UG
Otzi	UG
Otwal	UG
Otuko	UG
Otukei	UG
Otukei	UG
Otuboi	UG
Otumbari	UG
Otrevu	UG
Otrevu	UG
Otravu	UG
Atoo	UG
Otome	UG
Otira	UG
Otimong	UG
Otiko	UG
Otatai	UG
Osukuru	UG
Osuguru	UG
Osu	UG
Osopotoit	UG
Osia	UG
Osia	UG
Osepe	UG
Oryet	UG
Oryang	UG
Orutunga	UG
Orupe	UG
Orungo	UG
Orunga	UG
Orumo	UG
Oruk	UG
Oruha	UG
Oruchor	UG
Orubare	UG
Oruada	UG
Oru	UG
Oropoi	UG
Oromo	UG
Oromo	UG
Rom Central Forest Reserve	UG
Oriyoyi	UG
Oriso	UG
Orio	UG
Oringo	UG
Orijini	UG
Oriebai	UG
Oridi	UG
Orichinga	UG
Oribu	UG
Oriang	UG
Oreko	UG
Oregiya	UG
Ore	UG
Orani	UG
Orama	UG
Oraba	UG
Ora	UG
Opyeluwinyo	UG
Opwateta	UG
Opuyo	UG
Oputi	UG
Opurei	UG
Opot	UG
Opopwa	UG
Opokyam	UG
Opok Forest Reserve	UG
Opoi	UG
Opoet	UG
Opiyai	UG
Opiya	UG
Opit	UG
Opit Forest Reserve	UG
Opio	UG
Opio	UG
Opika	UG
Opiai	UG
Opetachoro	UG
Lake Opeta	UG
Operiperi	UG
Operepe	UG
Opengor	UG
Lake Opare	UG
Opapai	UG
Opaka Forest Reserve	UG
Opa	UG
Onyunyu	UG
Onongar	UG
Origo	UG
Oniangoli	UG
Ongunyi	UG
Ongunai	UG
Ongoro	UG
Ongoratok	UG
Ongako	UG
Ongino	UG
Ongino	UG
Ongaro	UG
Ongaro	UG
Ongariama	UG
Onekogwok	UG
Onder	UG
Onari	UG
Omyemya	UG
Omwono	UG
Omwinero	UG
Omuturo	UG
Omutoi	UG
Omurwesigilo	UG
Omurwera	UG
Omuruyenzhe	UG
Omurkango	UG
Omunyir	UG
Omunyari	UG
Omunyal	UG
Omunkunyu	UG
Omulala	UG
Omukut	UG
Omukate	UG
Omukaguha	UG
Omugo	UG
Omugenya	UG
Omugenya	UG
Omugei	UG
Omugei	UG
Omudoi	UG
Omubugoigo	UG
Omubihembe	UG
Omoyo	UG
Omotoi	UG
Omoro County	UG
Luyoro	UG
Omoro	UG
Omoro	UG
Omolotok	UG
Omoloko	UG
Omol	UG
Omodoi	UG
Omodoi	UG
Omodoi	UG
Omoce	UG
Omiya Pachua	UG
Omiya-Anyma	UG
Omito	UG
Omit	UG
Omirimiri	UG
Ominya	UG
Omier	UG
Omier Forest Reserve	UG
Ome	UG
Omid	UG
Omianza	UG
Omia	UG
Ombenga	UG
Ombatini	UG
Ombachi	UG
Omatikile	UG
Omateng	UG
Omarai	UG
Omanimani	UG
Omagara	UG
Omabor	UG
Olyeko	UG
Olya	UG
Olwoie	UG
Olwit	UG
Olwerai	UG
Olwal Forest Reserve	UG
Olwa	UG
Oluyubu	UG
Oluvu	UG
Oluvu	UG
Oluvu	UG
Olupe	UG
Olupe	UG
Olupe	UG
Olupe	UG
Olunakoli	UG
Oluffe	UG
Oluffe	UG
Olubu	UG
Oloroi	UG
Olomon	UG
Olobodagi	UG
Olobai	UG
Olobai	UG
Oliyo	UG
Oliva Falls	UG
Olio	UG
Tomb of Olimi	UG
Olilim	UG
Olilim	UG
Olika	UG
Oliavu	UG
Olianai	UG
Oli	UG
Olevu	UG
Olevu	UG
Olerai	UG
Olenga	UG
Olemai	UG
Olelpek	UG
Olelengole	UG
Olelai	UG
Olelai	UG
Oleko	UG
Olekai	UG
Olejova	UG
Olecoi	UG
Oleba	UG
Old Rom	UG
Old Nariam	UG
Old Entebbe	UG
Old Dufile	UG
Olaki	UG
Olaicho	UG
Okworo	UG
Okwer	UG
Okwar	UG
Okwapiti	UG
Okwanges	UG
Okwangalete	UG
Okwangai	UG
Okutomoro	UG
Okutoi	UG
Okutoi	UG
Okusoma	UG
Okurao	UG
Okunguro	UG
Okunguro	UG
Okungolo Station	UG
Okumeri	UG
Okum	UG
Okulenya	UG
Okude	UG
Okubu	UG
Okuba	UG
Okoyu	UG
Okoto	UG
Okoro County	UG
Okomi	UG
Okolonga	UG
Okollo	UG
Lake Okolitorom	UG
Ikolong	UG
Okokoro	UG
Okokolaka	UG
Okok	UG
Okodu	UG
Okocho	UG
Okoboi	UG
Okit	UG
Okimenga	UG
Okiji Island	UG
Okidetok	UG
Okeyu	UG
Okeritok	UG
Okerinot	UG
Okere	UG
Okayo	UG
Okawo	UG
Okapel	UG
Okami	UG
Okalara	UG
Okela	UG
Okagu	UG
Okabi	UG
Oka	UG
Ojukot	UG
Ojozi	UG
Ojota	UG
Ojong	UG
Ojom	UG
Ojom	UG
Ojok	UG
Ojingai	UG
Ojewa	UG
Ojemoru	UG
Ojemai	UG
Oje	UG
Ajaa	UG
Ogwil	UG
Ogwapesuru	UG
Ogwam	UG
Oguta	UG
Ogul	UG
Ogujebe	UG
Oguen	UG
Ogua	UG
Ogosoi	UG
Ogorai	UG
Ogongora	UG
Ogongora	UG
Ogongora	UG
Ogomo	UG
Ogom	UG
Ogom	UG
Ogoko	UG
Ogoko	UG
Ogoko	UG
Ogogokudu	UG
Ogisa	UG
Ogili	UG
Ogili Central Forest Reserve	UG
Ogili	UG
Ogera	UG
Ogangai	UG
Ogalitome	UG
Ogalayi	UG
Ofude	UG
Ofo	UG
Offaka	UG
Odyedo	UG
Odwede	UG
Odwarat	UG
Lake Odwali	UG
Odungura	UG
Odruwa	UG
Ooruba	UG
Odro	UG
Odro	UG
Odravu	UG
Odrako	UG
Odra	UG
Odra	UG
Odoon	UG
Odoon	UG
Odokay	UG
Odoit	UG
Odoi	UG
Oding	UG
Odina	UG
Odike	UG
Odiak	UG
Oderai	UG
Odekere	UG
Odek	UG
Odapakole	UG
Ocwalo	UG
Ocodri	UG
Ocko	UG
Ochwica	UG
Ochuloi	UG
Ochorowan	UG
Ochorioramunyait	UG
Ocholokoboi	UG
Ochokuchani	UG
Ochini	UG
Ochero	UG
Ocherakuru	UG
Ocherakori	UG
Ochelei	UG
Ocheko	UG
Ochebu	UG
Ochanip	UG
Ochanga	UG
Ochanga	UG
Ochamayom	UG
Ochamayom	UG
Ochal	UG
Tomb of Ochaki	UG
Ochakai	UG
Ocere	UG
Obyonyo	UG
Obwin	UG
Obwin	UG
Obwim	UG
Obwero	UG
Oburo	UG
Oburi	UG
Oburi	UG
Oburi	UG
Oburgulu	UG
Obure	UG
Obura	UG
Obulubulu	UG
Obulingorok	UG
Obule	UG
Obulayi	UG
Obuje	UG
Obotiya	UG
Obose	UG
Obongi	UG
Lake Obokat	UG
Obisa	UG
Obirai	UG
Obim	UG
Obi	UG
Obei Swamp	UG
Obalang	UG
Obaki	UG
Nziro	UG
Nziribanje Island	UG
Nzibirira	UG
Nzia	UG
Nzheru	UG
Nzalo	UG
Nyungu	UG
Nyundo	UG
Nyongozi	UG
Nyondo	UG
Nyoba Point	UG
Nyize	UG
Nyiovura	UG
Nyio	UG
Nyio	UG
Nyinawiri	UG
Lake Nyinambuga	UG
Nyimu Bay	UG
Nyimbwa	UG
Nyero	UG
Nyero	UG
Nyeri	UG
Nyenje	UG
Nyenga Station	UG
Nyenga	UG
Nyendo	UG
Nyenda Island	UG
Nyenda	UG
Nyemera	UG
Nyeguta	UG
Nyegeza	UG
Nyaziba	UG
Nyawiega	UG
Nyawega	UG
Nyawara	UG
Nyaute	UG
Nyatabu	UG
Lake Nyasala	UG
Nyaryegi	UG
Nyarwodo	UG
Nyarwezika	UG
Nyaruwari	UG
Nyarutoma	UG
Nyarutegura	UG
Nyarusiza	UG
Nyarulambe	UG
Nyarulambe	UG
Nyarukonge	UG
Nyarukika	UG
Nyarujoje	UG
Nyarugona	UG
Nyaraolum	UG
Nyaravur	UG
Nyara	UG
Nyapea	UG
